alpha,beta,mu_lat,var_lat,c,d,k_1,k_2,stb_1,stb_2,mu_1,mu_2,p_ber
0.000883545,0.494397,2.954,5.48976,5.74391,2,0.318842,10,1,1,5.91641e-05,9.36445e-06,0.183226
0.000294535,0.494397,2.954,5.48976,5.17794,2,0.318842,10,1,1,5.91641e-05,7.25909e-06,0.183226
0.000294535,0.494397,1.68134,5.38681,5.28292,2,0.329142,10,1,1,5.91641e-05,7.25909e-06,0.183226
0.000369179,0.494397,1.68134,5.21139,6.21815,2,0.329142,10,1,1,5.17832e-05,7.47889e-06,0.183226
0.000369179,0.494397,1.68134,5.41897,7.43064,2,0.337933,10,1,1,5.17832e-05,7.47889e-06,0.188224
0.000369179,0.494397,1.68134,5.15424,6.97321,2,0.244833,10,1,1,5.17832e-05,7.47889e-06,0.188224
0.000369179,0.494397,1.68134,5.19062,6.23138,2,0.262259,10,1,1,6.29613e-05,7.47889e-06,0.188224
0.000369179,0.494397,1.68134,5.32697,5.16008,2,0.212409,10,1,1,6.29613e-05,7.47889e-06,0.188224
0.000369179,0.494397,1.68134,5.32697,5.16008,2,0.249733,10,1,1,6.29613e-05,7.47889e-06,0.188224
0.000369179,0.445707,1.68134,5.24888,4.01094,2,0.210646,10,1,1,6.29613e-05,7.47889e-06,0.190873
0.000369179,0.445707,1.68134,5.12233,4.01094,2,0.1771,10,1,1,6.29613e-05,7.47889e-06,0.190873
0.000369179,0.445707,1.68117,5.43966,3.59943,2,0.126805,10,1,1,6.29613e-05,7.47889e-06,0.181598
0.000146772,0.445707,1.68117,5.56255,3.59943,2,0.126805,10,1,1,6.29613e-05,7.47889e-06,0.182632
0.000146772,0.445707,1.68117,5.51349,4.85829,2,0.108926,10,1,1,6.29613e-05,8.8035e-06,0.182632
0.000146772,0.445707,2.40003,5.72819,4.38252,2,0.108926,10,1,1,6.29613e-05,8.27618e-06,0.176723
0.000146772,0.445707,2.40003,5.75184,4.38252,2,0.108926,10,1,1,5.27731e-05,8.27618e-06,0.176723
0.000146772,0.445707,2.40003,5.61352,4.38252,2,0.142091,10,1,1,5.27731e-05,8.27618e-06,0.170056
0.000146772,0.445707,2.40003,5.83794,4.30973,2,0.135497,10,1,1,5.27731e-05,8.27618e-06,0.170056
0.000146772,0.337768,2.40003,5.69988,5.31354,2,0.102417,10,1,1,5.27731e-05,8.27618e-06,0.170056
0.000974471,0.848144,2.40003,5.42737,5.31354,2,0.0708113,10,1,1,5.27731e-05,8.27618e-06,0.170056
0.00191431,0.848144,2.68754,5.27989,5.31354,2,0.139507,10,1,1,5.27731e-05,8.27618e-06,0.168362
0.00191431,0.848144,2.68754,5.03167,6.29808,2,0.139507,10,1,1,5.27731e-05,1.01588e-05,0.166215
0.000787393,0.848144,2.68754,5.22383,7.37319,2,0.12178,10,1,1,5.27731e-05,1.01588e-05,0.167402
0.000787393,0.848144,1.76029,5.03964,6.90985,2,0.137285,10,1,1,5.27731e-05,1.01588e-05,0.164509
0.000787393,0.848144,2.22838,4.83112,6.90985,2,0.267033,10,1,1,6.34911e-05,1.01588e-05,0.168594
0.00136876,0.8136,2.22838,4.76978,6.0618,2,0.205902,10,1,1,6.34911e-05,9.83501e-06,0.168594
0.000874019,0.469223,2.17007,4.70819,7.70628,2,0.224649,10,1,1,6.34911e-05,9.83501e-06,0.161324
0.00113795,0.469223,2.09617,4.69828,5.33709,2,0.177804,10,1,1,6.34911e-05,9.83501e-06,0.167533
0.000142587,0.469223,2.09617,4.80231,4.47508,2,0.182014,10,1,1,6.34911e-05,1.0021e-05,0.167533
0.000142587,0.469223,3.08688,4.80231,2.70427,2,0.257056,10,1,1,6.34911e-05,1.0021e-05,0.167916
0.000467636,0.57747,3.08688,4.80231,2.70427,2,0.179249,10,1,1,6.34911e-05,1.0021e-05,0.157762
0.000265919,0.57747,3.08688,4.49041,3.89419,2,0.179249,10,1,1,6.34911e-05,1.0021e-05,0.156376
0.000265919,0.57747,3.08688,4.61645,3.28659,2,0.252881,10,1,1,6.34911e-05,1.0021e-05,0.156376
0.000265919,0.57747,3.08688,4.60973,5.10719,2,0.209062,10,1,1,6.34911e-05,1.0021e-05,0.164094
0.000265919,0.57747,3.08688,4.60973,5.00427,2,0.253554,10,1,1,6.34911e-05,8.99761e-06,0.164094
0.000265919,0.57747,3.08688,4.37173,4.23531,2,0.198676,10,1,1,6.34911e-05,8.99761e-06,0.162454
0.000265919,0.57747,3.08688,4.37173,4.23531,2,0.203973,10,1,1,6.34911e-05,8.99761e-06,0.167257
0.00260004,0.57747,2.70771,3.99133,4.36276,2,0.222176,10,1,1,6.34911e-05,6.03022e-06,0.167257
0.00244855,0.57747,2.64795,4.01725,4.39925,2,0.187575,10,1,1,6.34911e-05,5.35302e-06,0.167257
0.00286372,0.57747,2.64795,4.06585,5.09964,2,0.16517,10,1,1,6.34911e-05,5.35302e-06,0.159972
0.00294405,0.43649,2.64795,4.13155,5.81603,2,0.153062,10,1,1,6.34911e-05,5.35302e-06,0.159972
0.00162953,0.43649,3.18455,4.3326,6.84598,2,0.153062,10,1,1,6.34911e-05,8.21187e-06,0.159972
0.00134914,0.43649,3.18455,4.26615,8.17926,2,0.113454,10,1,1,6.34911e-05,5.11094e-06,0.159972
0.00134914,0.43649,3.18455,3.93421,8.11037,2,0.113454,10,1,1,6.34911e-05,5.11094e-06,0.156609
0.000967959,0.704985,2.80424,3.80732,8.11037,2,0.105725,10,1,1,6.34911e-05,5.11094e-06,0.156609
0.000967959,0.704985,2.1539,3.80732,8.72651,2,0.082148,10,1,1,6.34911e-05,5.21445e-06,0.152954
0.000253027,0.402737,2.62372,3.80732,7.80856,2,0.082148,10,1,1,6.34911e-05,5.21445e-06,0.152954
0.000253027,0.402737,2.62372,4.15465,7.11419,2,0.0701568,10,1,1,6.34911e-05,5.21445e-06,0.150484
0.00040539,0.402737,2.62372,4.15465,7.14923,2,0.0427375,10,1,1,6.34911e-05,5.21445e-06,0.150484
4.76296e-05,0.402737,2.60958,4.10371,8.07787,2,0.0829348,10,1,1,6.34911e-05,9.08972e-06,0.150484
4.76296e-05,0.402737,2.60958,4.14289,8.07787,2,0.0829348,10,1,1,4.84795e-05,9.08972e-06,0.150484
0.001255,0.402737,2.60958,4.32091,8.07787,2,0.0312298,10,1,1,4.84795e-05,9.08972e-06,0.148395
0.001255,0.752305,2.60958,4.24382,9.22082,2,0.0312298,10,1,1,4.84795e-05,8.16368e-06,0.149546
0.00173874,0.752305,2.60958,4.29163,8.28527,2,0.116859,10,1,1,4.84795e-05,8.16368e-06,0.146384
0.00194161,0.752305,2.79932,4.42715,8.28527,2,0.158604,10,1,1,4.84795e-05,8.68121e-06,0.146384
0.00194161,0.64698,2.79932,4.27655,7.23192,2,0.135218,10,1,1,4.84795e-05,8.68121e-06,0.146384
0.00152512,0.64698,2.79932,4.27655,5.73865,2,0.138165,10,1,1,4.84795e-05,8.68121e-06,0.146384
0.00116298,0.640027,2.45305,4.30565,6.16125,2,0.140755,10,1,1,4.84795e-05,8.68121e-06,0.146384
0.00155285,0.640027,2.53091,4.26738,5.95176,2,0.131505,10,1,1,4.84795e-05,6.40925e-06,0.155986
0.00125795,0.640027,2.53091,4.34903,6.92121,2,0.165182,10,1,1,4.84795e-05,6.40925e-06,0.153526
0.00136407,0.640027,2.76543,4.17667,7.19404,2,0.165182,10,1,1,4.84795e-05,6.37875e-06,0.154737
0.000292488,0.640027,2.75118,4.28619,8.9517,2,0.199861,10,1,1,4.84795e-05,6.37875e-06,0.154737
0.000292488,0.395132,2.75118,4.32815,9.78839,2,0.205645,10,1,1,4.84795e-05,6.37875e-06,0.16671
0.000257553,0.395132,2.75118,4.26072,9.87015,2,0.243317,10,1,1,4.84795e-05,6.37875e-06,0.16671
0.000188155,0.694594,2.38987,4.26072,9.24809,2,0.327031,10,1,1,4.84795e-05,6.37875e-06,0.166548
0.000188155,0.694594,2.38987,4.08063,11.1971,2,0.389517,10,1,1,4.84795e-05,6.02863e-06,0.166548
0.000188155,0.694594,2.38987,4.41132,10.7129,2,0.429991,10,1,1,5.80917e-05,6.02863e-06,0.159661
0.000188155,0.694594,2.38987,4.52255,10.8062,2,0.501092,10,1,1,5.80917e-05,8.45164e-06,0.164621
0.000200235,0.427706,2.38987,4.53456,9.33872,2,0.479054,10,1,1,5.80917e-05,8.32005e-06,0.167259
0.000234144,0.427706,2.38987,4.74323,8.69806,2,0.553957,10,1,1,5.80917e-05,8.32005e-06,0.167259
0.000234144,0.427706,2.38987,4.60558,8.31505,2,0.553957,10,1,1,5.80917e-05,8.32005e-06,0.169365
0.000234144,0.427706,2.38987,4.60558,8.13838,2,0.524906,10,1,1,5.80917e-05,8.32005e-06,0.169365
0.000234144,0.427706,1.98271,4.78317,8.40289,2,0.524906,10,1,1,5.80917e-05,9.713e-06,0.167125
0.000234144,0.427706,2.42571,4.51256,8.81467,2,0.411008,10,1,1,5.80917e-05,9.713e-06,0.167125
0.000174853,0.427706,2.42571,4.63242,8.92883,2,0.411008,10,1,1,5.80917e-05,9.713e-06,0.167125
0.000174853,0.533318,2.42571,4.59714,9.86655,2,0.381836,10,1,1,5.80917e-05,9.713e-06,0.176464
0.000174853,0.533318,2.42571,4.33298,10.2373,2,0.325508,10,1,1,5.80917e-05,9.713e-06,0.175818
0.000174853,0.533318,2.02911,4.33298,10.5628,2,0.381633,10,1,1,5.47412e-05,9.713e-06,0.175818
0.000174853,0.362005,2.02911,4.60375,9.45986,2,0.341075,10,1,1,5.47412e-05,5.59075e-06,0.175818
0.000174853,0.362005,2.26631,4.81044,9.72869,2,0.380221,10,1,1,5.47412e-05,5.59075e-06,0.177094
0.000174853,0.362005,2.26631,4.62383,9.72869,2,0.40241,10,1,1,5.47412e-05,5.59075e-06,0.177094
0.000174853,0.362005,2.36386,4.68845,9.2283,2,0.375272,10,1,1,4.83379e-05,5.59075e-06,0.177094
0.00033613,0.362005,2.54812,5.12405,9.2283,2,0.356547,10,1,1,4.23771e-05,5.59075e-06,0.183306
0.00161303,0.362005,2.54812,5.21399,9.2283,2,0.289322,10,1,1,5.12437e-05,5.59075e-06,0.178686
0.0015709,0.362005,2.54812,5.21399,8.89457,2,0.278821,10,1,1,5.12437e-05,5.59075e-06,0.178686
0.000312567,0.379867,2.54812,5.11075,9.75624,2,0.18741,10,1,1,5.12437e-05,8.44491e-06,0.178686
0.000312567,0.379867,2.54812,5.26824,9.75624,2,0.203188,10,1,1,5.12437e-05,8.44491e-06,0.178686
0.000312567,0.725126,2.54812,5.22284,8.65953,2,0.194255,10,1,1,5.12437e-05,8.44491e-06,0.189895
0.000312567,0.725126,2.76499,5.08245,9.22099,2,0.15569,10,1,1,5.12437e-05,8.44491e-06,0.189895
0.000312567,0.725126,2.76499,5.13747,7.41804,2,0.129169,10,1,1,5.12437e-05,9.20136e-06,0.189895
0.000312567,0.725126,2.76499,5.13747,7.41804,2,0.117535,10,1,1,5.12437e-05,9.20136e-06,0.189895
0.000312567,0.725126,2.76499,5.48121,8.01921,2,0.0684489,10,1,1,5.12437e-05,9.20136e-06,0.189895
0.00079373,0.725126,2.17212,5.57017,6.82109,2,0.0868427,10,1,1,5.12437e-05,8.60093e-06,0.19923
0.000256706,0.725126,2.17212,5.67018,7.86412,2,0.0501625,10,1,1,5.9492e-05,8.60093e-06,0.19923
0.00165547,0.725126,2.17212,5.78415,9.46209,2,0.0592862,10,1,1,5.9492e-05,8.60093e-06,0.19923
0.00277366,0.725126,2.11392,5.61625,9.46209,2,0.0981698,10,1,1,5.9492e-05,6.59274e-06,0.19923
0.000777195,1.07482,2.11392,5.70508,9.0792,2,0.0707282,10,1,1,5.9492e-05,6.59274e-06,0.19923
0.000777195,1.07482,2.11392,5.72225,7.67777,2,0.0347944,10,1,1,5.9492e-05,1.31176e-05,0.19923
0.00072612,1.10774,2.22074,5.77707,8.60789,2,0.0306155,10,1,1,5.9492e-05,1.31176e-05,0.19923
0.00122023,0.732538,2.22074,5.91537,8.21771,2,0.0342109,10,1,1,5.9492e-05,1.363e-05,0.19923
0.000290004,0.732538,1.4511,5.91537,8.21771,2,0.0342109,10,1,1,5.9492e-05,1.363e-05,0.19923
0.000322979,0.732538,1.4511,6.15824,8.21771,2,0.0815416,10,1,1,5.9492e-05,1.363e-05,0.19923
0.00142968,0.732538,1.51401,6.05856,7.2277,2,0.0815416,10,1,1,5.9492e-05,1.363e-05,0.19923
0.00086479,0.732538,1.25598,6.5886,7.2277,2,0.0465911,10,1,1,5.9492e-05,8.13098e-06,0.198915
0.00128164,0.629853,2.49199,6.43819,7.2277,2,0.132328,10,1,1,6.21589e-05,8.13098e-06,0.208584
0.000510714,0.629853,2.49199,6.30527,7.2277,2,0.197239,10,1,1,6.21589e-05,8.18698e-06,0.200425
0.000510714,0.629853,2.49199,6.33582,7.2277,2,0.175577,10,1,1,6.21589e-05,8.18698e-06,0.200425
0.000510714,0.607507,2.49199,6.3719,7.91074,2,0.152449,10,1,1,6.21589e-05,7.89099e-06,0.200425
0.000510714,0.634445,1.59776,6.40816,9.75384,2,0.164008,10,1,1,6.21589e-05,7.89099e-06,0.200425
0.000833085,0.634445,1.59776,6.60126,9.04348,2,0.12926,10,1,1,6.21589e-05,7.25482e-06,0.201785
0.000833085,0.634445,1.59776,6.45685,9.04348,2,0.12926,10,1,1,6.21589e-05,7.25482e-06,0.196921
0.000621285,0.660986,1.59776,6.44512,8.57937,2,0.183839,10,1,1,6.21589e-05,8.35085e-06,0.196921
0.00241849,0.660986,1.59776,6.56421,6.87499,2,0.183839,10,1,1,6.21589e-05,8.35085e-06,0.196921
0.00347035,0.76105,1.23696,6.4118,6.83116,2,0.194406,10,1,1,6.21589e-05,8.35085e-06,0.196921
0.00227182,0.76105,1.23696,6.4118,6.83116,2,0.190841,10,1,1,4.86517e-05,8.32936e-06,0.19817
0.00224299,0.76105,1.23696,6.55931,7.33817,2,0.27197,10,1,1,4.86517e-05,8.32936e-06,0.19737
0.00224299,0.763925,2.13759,6.59827,7.53777,2,0.327922,10,1,1,4.86517e-05,8.32936e-06,0.19737
0.00276288,0.604119,1.96741,6.77537,7.71899,2,0.33922,10,1,1,5.60106e-05,8.32936e-06,0.19737
0.0023356,0.604119,1.96741,6.55167,8.86473,2,0.336301,10,1,1,5.60106e-05,8.32936e-06,0.193803
0.00384077,0.604119,1.96741,6.81421,9.83097,2,0.352278,10,1,1,5.60106e-05,6.69331e-06,0.185073
0.00357508,0.460295,1.96741,6.84475,9.73597,2,0.352278,10,1,1,5.60106e-05,6.69331e-06,0.185073
0.00381132,0.460295,1.95616,6.84846,9.63641,2,0.352278,10,1,1,5.60106e-05,6.69331e-06,0.186622
0.00381132,0.685976,1.52942,6.56502,10.0227,2,0.2742,10,1,1,6.34145e-05,6.69331e-06,0.186622
0.00544364,0.685976,1.52942,6.48347,10.0227,2,0.289228,10,1,1,6.34145e-05,7.59046e-06,0.185083
0.00444147,0.685976,2.13499,6.54351,10.18,2,0.241633,10,1,1,6.34145e-05,7.59046e-06,0.185083
0.00361877,0.685976,2.13499,6.47712,9.72899,2,0.236783,10,1,1,6.34145e-05,7.59046e-06,0.185083
0.0029626,0.685976,2.13499,6.40333,9.04298,2,0.208974,10,1,1,6.34145e-05,7.12764e-06,0.185083
0.00265788,0.455843,2.13499,6.25182,9.72122,2,0.208974,10,1,1,6.09372e-05,7.12764e-06,0.185083
0.00202498,0.455843,2.13499,6.15628,9.72122,2,0.1479,10,1,1,5.75479e-05,7.12764e-06,0.185083
0.00161222,0.667057,2.13499,6.14484,9.72122,2,0.200258,10,1,1,5.75479e-05,7.49085e-06,0.174973
0.00161222,0.667057,2.13499,6.01822,9.39564,2,0.285135,10,1,1,5.75479e-05,7.49085e-06,0.174973
0.00161222,0.667057,2.13499,6.173,9.2565,2,0.284161,10,1,1,5.75479e-05,5.77947e-06,0.175192
0.00218211,0.667057,2.13499,6.05189,8.60735,2,0.284161,10,1,1,5.75479e-05,5.77947e-06,0.191135
0.00218211,0.667057,2.13499,6.09006,6.57016,2,0.384942,10,1,1,4.96189e-05,5.77947e-06,0.191135
0.00190553,0.667057,2.13499,6.24698,5.15976,2,0.393417,10,1,1,4.96189e-05,5.77947e-06,0.186764
0.00200767,0.60012,2.13499,6.14607,5.86618,2,0.41076,10,1,1,4.96189e-05,5.77947e-06,0.188996
0.00200767,0.60012,2.14753,5.83017,6.63196,2,0.467375,10,1,1,5.05524e-05,5.77947e-06,0.188996
0.00191172,0.60012,2.09502,5.72707,4.59275,2,0.467375,10,1,1,5.05524e-05,5.61486e-06,0.188996
0.0022826,0.60012,2.12762,5.56509,6.39259,2,0.401107,10,1,1,5.05524e-05,5.61486e-06,0.188996
0.00213317,0.60012,2.12762,5.37648,6.39259,2,0.430954,10,1,1,5.05524e-05,5.61486e-06,0.188996
0.00213317,0.60012,2.12762,5.24541,5.21765,2,0.481274,10,1,1,5.05524e-05,5.23205e-06,0.188996
0.00160386,0.60012,2.01699,5.27424,5.89668,2,0.481274,10,1,1,5.05524e-05,9.10287e-06,0.188996
0.00328365,0.60012,2.17059,5.15519,5.89668,2,0.487294,10,1,1,5.05524e-05,9.10287e-06,0.194075
0.00278704,0.60012,2.17059,5.10118,8.00624,2,0.546323,10,1,1,5.05524e-05,8.85635e-06,0.194075
0.00357666,0.60012,2.17059,5.22097,8.25667,2,0.577916,10,1,1,5.05524e-05,8.35079e-06,0.192552
0.00357666,0.60012,2.17059,5.33201,8.0298,2,0.567848,10,1,1,5.05524e-05,8.35079e-06,0.194798
0.00307097,0.60012,2.17059,5.26575,5.91964,2,0.49921,10,1,1,5.05524e-05,8.35079e-06,0.194874
0.00231835,0.60012,2.41738,5.38136,5.91964,2,0.476921,10,1,1,5.58532e-05,8.35079e-06,0.194874
0.00311569,0.60012,2.41738,5.53054,5.85372,2,0.476921,10,1,1,5.58532e-05,8.35079e-06,0.194874
0.00135507,0.60012,2.41738,5.58636,7.93261,2,0.476921,10,1,1,5.58532e-05,8.35079e-06,0.191474
0.000661954,0.60012,1.54996,5.58108,7.93261,2,0.521468,10,1,1,5.58532e-05,8.16042e-06,0.191474
0.00172861,0.863322,1.5207,5.16389,7.93261,2,0.550194,10,1,1,5.58532e-05,8.16042e-06,0.192314
0.00182428,0.604622,1.5207,5.45878,7.0876,2,0.579752,10,1,1,5.58532e-05,8.16042e-06,0.195838
0.00160678,0.604622,1.5207,5.45399,7.0876,2,0.579752,10,1,1,5.58532e-05,7.23713e-06,0.202366
0.000444771,0.417107,1.72107,5.45647,6.72669,2,0.579752,10,1,1,5.58532e-05,7.23713e-06,0.202366
0.000681518,0.417107,1.72107,5.44023,5.58182,2,0.579752,10,1,1,4.81417e-05,7.23713e-06,0.18909
0.00157577,0.417107,2.38331,5.40161,5.20037,2,0.561535,10,1,1,4.81417e-05,7.23713e-06,0.18909
0.00104883,0.417107,2.38331,5.60483,5.2526,2,0.515148,10,1,1,4.81417e-05,6.59868e-06,0.191787
0.0019353,0.417107,2.73834,5.70811,4.46162,2,0.463417,10,1,1,4.81417e-05,6.59868e-06,0.191787
0.0019353,0.417107,3.12764,5.64744,5.18984,2,0.463417,10,1,1,4.81417e-05,6.59868e-06,0.183752
0.0019353,0.417107,3.27573,5.6336,5.81411,2,0.460897,10,1,1,4.81417e-05,6.59868e-06,0.179964
0.00225226,0.417107,3.27573,5.6336,4.62793,2,0.429957,10,1,1,4.81417e-05,6.59868e-06,0.177317
0.00282296,0.417107,2.23837,5.52333,4.62793,2,0.48188,10,1,1,4.81417e-05,6.59868e-06,0.177358
0.00178069,0.539916,2.23837,5.56147,4.26018,2,0.557799,10,1,1,4.5978e-05,7.76346e-06,0.180154
0.000886217,0.937082,2.23837,5.56147,4.26018,2,0.5898,10,1,1,6.45297e-05,7.76346e-06,0.183228
0.000319377,0.92687,2.23837,5.60122,4.80591,2,0.608491,10,1,1,6.45297e-05,7.28747e-06,0.182813
0.000319377,1.0101,2.23837,5.2401,5.67305,2,0.563329,10,1,1,6.45297e-05,6.71556e-06,0.182813
0.000621334,1.2165,2.70927,5.00478,5.65055,2,0.563329,10,1,1,6.45297e-05,6.71556e-06,0.182813
0.000621334,1.2165,2.18555,5.02103,6.38964,2,0.563329,10,1,1,7.02286e-05,6.71556e-06,0.182813
0.000621334,1.2165,2.18555,5.3226,6.19338,2,0.544607,10,1,1,7.02286e-05,6.71556e-06,0.182813
0.00221345,0.759299,2.07724,5.4807,4.94642,2,0.544607,10,1,1,7.02286e-05,7.35509e-06,0.182813
0.00219204,0.759299,2.07724,5.64713,5.63595,2,0.540087,10,1,1,7.02286e-05,7.35509e-06,0.182813
0.00153702,0.759299,2.07724,5.64713,5.63595,2,0.496985,10,1,1,7.02286e-05,7.35509e-06,0.179408
0.00175491,0.933846,2.07724,5.95557,8.03481,2,0.496985,10,1,1,7.02286e-05,7.35509e-06,0.179408
0.000964844,0.933846,1.70728,5.87421,8.63482,2,0.447883,10,1,1,7.02286e-05,7.35509e-06,0.173902
0.000964844,0.933846,1.65177,5.92764,8.63482,2,0.317636,10,1,1,6.94658e-05,7.35509e-06,0.173902
0.000964844,0.641627,2.05745,5.8743,8.32686,2,0.322689,10,1,1,6.94658e-05,7.14756e-06,0.167787
0.000396812,0.530195,2.05745,6.05023,8.2664,2,0.314656,10,1,1,6.94658e-05,7.14756e-06,0.174199
0.000396812,0.530195,1.80899,5.715,9.83782,2,0.389723,10,1,1,4.36755e-05,7.2327e-06,0.174199
0.000132016,0.530195,1.80899,5.69705,9.53491,2,0.389723,10,1,1,4.36755e-05,7.2327e-06,0.171061
0.000132016,0.530195,1.80899,5.75252,9.53491,2,0.325173,10,1,1,4.36755e-05,7.2327e-06,0.165236
0.000132016,0.530195,2.15533,6.0001,9.7098,2,0.373214,10,1,1,4.36755e-05,7.2327e-06,0.165236
0.000420915,0.530195,2.15533,5.64947,10.3632,2,0.373214,10,1,1,4.36755e-05,6.01814e-06,0.165236
0.000420915,0.530195,2.15533,5.32979,10.0789,2,0.298032,10,1,1,4.36755e-05,6.01814e-06,0.165236
0.000191424,0.522986,2.11228,5.34169,9.33969,2,0.330514,10,1,1,4.36755e-05,6.01814e-06,0.161586
0.000191424,0.522986,2.11228,5.40904,9.03639,2,0.357726,10,1,1,4.36755e-05,8.38836e-06,0.161586
0.000191424,0.522986,2.11228,5.3097,8.68289,2,0.36866,10,1,1,4.36755e-05,8.38836e-06,0.161586
0.000882991,0.522986,2.11228,5.13365,9.14898,2,0.381482,10,1,1,4.36755e-05,8.38836e-06,0.159197
0.000860588,0.522986,2.10407,5.03794,9.46646,2,0.381482,10,1,1,4.36755e-05,8.38836e-06,0.159197
0.00151639,0.522986,2.10407,5.23015,9.73685,2,0.356964,10,1,1,4.36755e-05,8.38836e-06,0.159197
0.000962761,0.50234,2.10407,5.23015,9.4658,2,0.339097,10,1,1,4.36755e-05,8.38836e-06,0.159197
0.00091617,0.50234,1.84723,5.4238,7.40668,2,0.262079,10,1,1,6.79881e-05,8.38836e-06,0.159197
0.00091617,0.50234,2.53102,5.30567,8.89153,2,0.322357,10,1,1,6.79881e-05,8.38836e-06,0.159197
0.00143299,0.50234,2.53102,5.38181,8.32139,2,0.293731,10,1,1,6.79881e-05,8.38836e-06,0.159197
0.00199704,0.50234,2.53102,5.35361,6.14663,2,0.285381,10,1,1,6.79881e-05,8.38836e-06,0.159197
0.000607779,0.50234,2.53102,5.46464,5.15247,2,0.34788,10,1,1,6.79881e-05,8.38836e-06,0.1603
8.85312e-05,0.50234,2.53102,5.48997,4.99467,2,0.34788,10,1,1,6.79881e-05,8.38836e-06,0.1603
8.85312e-05,0.50234,2.53102,5.36297,4.99467,2,0.353872,10,1,1,6.17986e-05,8.38836e-06,0.1603
0.000897517,0.50234,2.53102,5.36297,4.01591,2,0.367365,10,1,1,6.17986e-05,8.38836e-06,0.166519
0.000897517,0.50234,2.53102,5.45219,4.01591,2,0.299831,10,1,1,4.6911e-05,8.38836e-06,0.166519
0.00187454,0.50234,2.53102,5.37095,3.90104,2,0.279118,10,1,1,4.6911e-05,9.43027e-06,0.166519
0.00206463,0.50234,2.53102,5.45741,3.90104,2,0.307314,10,1,1,4.6911e-05,9.43027e-06,0.160481
0.00206463,0.50234,1.85534,5.56607,3.90104,2,0.27472,10,1,1,4.6911e-05,9.43027e-06,0.162676
0.00192755,0.50234,1.94696,5.67258,3.90104,2,0.306808,10,1,1,4.6911e-05,9.43027e-06,0.162676
0.00134014,0.50234,1.94696,5.34026,3.90104,2,0.27507,10,1,1,4.6911e-05,9.43027e-06,0.157928
5.59689e-05,0.50234,1.94696,5.20222,4.37438,2,0.240207,10,1,1,4.6911e-05,9.37512e-06,0.159687
8.8282e-06,0.50234,1.68497,5.20222,3.79142,2,0.214303,10,1,1,4.6911e-05,9.37512e-06,0.155429
8.8282e-06,0.50234,1.68497,5.20222,3.50971,2,0.236571,10,1,1,4.6911e-05,9.37512e-06,0.152064
8.00846e-05,0.50234,1.68497,5.20222,3.50971,2,0.198258,10,1,1,4.6911e-05,8.70713e-06,0.14926
8.00846e-05,0.50234,1.61492,5.19658,3.50971,2,0.225156,10,1,1,4.6911e-05,8.70713e-06,0.147546
0.000542703,0.50234,1.61492,5.29391,4.61631,2,0.225156,10,1,1,5.17065e-05,8.70713e-06,0.14777
0.000657265,0.50234,2.16597,4.94,4.68447,2,0.257608,10,1,1,5.16306e-05,8.70713e-06,0.14777
0.000125029,0.578635,1.63818,4.78632,5.09537,2,0.238099,10,1,1,4.51917e-05,9.65486e-06,0.14777
0.000445276,0.578635,1.63818,5.08499,5.62194,2,0.189291,10,1,1,4.51917e-05,9.65486e-06,0.14777
0.00012215,0.578635,1.63818,5.22007,5.62194,2,0.217582,10,1,1,4.51917e-05,1.06164e-05,0.14777
0.00012215,0.578635,1.63818,5.10035,5.32246,2,0.248897,10,1,1,4.51917e-05,1.06164e-05,0.150434
0.00012215,0.578635,1.63818,5.12825,6.4652,2,0.309509,10,1,1,4.51917e-05,1.06164e-05,0.142981
0.00012215,0.578635,1.63818,5.04288,6.60763,2,0.297878,10,1,1,4.51917e-05,6.9494e-06,0.142981
0.00012215,0.578635,1.63818,5.03627,6.85364,2,0.214103,10,1,1,4.51917e-05,1.02137e-05,0.142981
0.000812859,0.578635,1.63818,4.98993,7.04467,2,0.2709,10,1,1,4.51917e-05,1.02137e-05,0.147294
0.000672485,0.578635,1.63818,4.6064,9.83563,2,0.302571,10,1,1,4.51917e-05,7.02573e-06,0.147294
0.000672485,0.578635,1.70696,4.6064,9.69274,2,0.260041,10,1,1,4.51917e-05,7.02573e-06,0.147294
9.3759e-05,0.638154,1.70696,4.74423,9.64679,2,0.260041,10,1,1,4.51917e-05,7.02573e-06,0.141089
0.000392022,0.638154,1.70696,4.74423,9.87238,2,0.217816,10,1,1,4.51917e-05,7.02573e-06,0.141089
0.000392022,0.638154,1.70696,5.05049,10.025,2,0.219931,10,1,1,4.51917e-05,7.02573e-06,0.142957
4.62601e-05,0.358549,1.70696,4.65734,9.19707,2,0.317871,10,1,1,4.51917e-05,7.02573e-06,0.143468
4.62601e-05,0.358549,1.70696,4.71636,9.56091,2,0.367173,10,1,1,4.51917e-05,7.02573e-06,0.143468
4.62601e-05,0.358549,1.70696,4.71071,9.35757,2,0.362413,10,1,1,4.51917e-05,7.02573e-06,0.140263
0.00113499,0.358549,1.70696,5.03401,8.22231,2,0.343459,10,1,1,5.30238e-05,7.02573e-06,0.140263
0.00131084,0.358549,1.70696,4.97158,8.44403,2,0.279365,10,1,1,5.30238e-05,7.71001e-06,0.140263
0.00113039,0.358549,1.70696,5.08086,7.39167,2,0.286407,10,1,1,5.30238e-05,7.71001e-06,0.140263
